indicator,countryiso3code,date,value,country_id,country_name
NY.GDP.MKTP.KD,CIV,2008,31295490700.8623,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2007,29867049486.2231,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2006,29541668752.6369,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2005,28732677632.1669,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2004,28449303912.4541,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2003,27571152176.3563,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2002,28938759334.2241,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2001,29751121585.5543,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2000,30406072178.2268,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2021,72794636653.7793,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2020,63027852805.4204,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2019,60382894697.3557,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2018,58522477786.6889,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2017,52512343996.69,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2016,48407761036.8238,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2015,45815005169.2651,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2014,48843005613.7091,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2013,42760235484.6093,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2012,36302302877.2977,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2011,36693710801.3976,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2010,34936307980.063,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2009,33886813250.2036,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2008,34078240293.2559,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2007,28760090953.3081,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2006,25281413263.3712,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2005,24036918703.1747,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2004,23510575681.3686,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2003,21251754340.4305,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2002,18054383320.8474,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2001,16810537043.8407,CI,Cote d'Ivoire
NY.GDP.MKTP.CD,CIV,2000,16577533891.8785,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,PRK,2021,4.5,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2020,4.51,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2019,4.53,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2017,4.57,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2016,4.59,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2015,4.61,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2014,4.64,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2013,4.66,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2012,4.68,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2011,4.7,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2010,4.72,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2009,4.74,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2008,4.76,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2007,4.79,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2006,4.08,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2005,4.1,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2004,4.12,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2003,4.07,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2002,3.83,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2001,3.61,KP,"Korea, Dem. People's Rep."
IT.MLT.MAIN.P2,PRK,2000,2.11,KP,"Korea, Dem. People's Rep."
NY.GDP.PCAP.KD,CIV,2021,2146.47635317946,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2020,2055.08483996432,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2019,2093.09994335779,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2018,2013.32307598499,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2017,1972.81431788947,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2016,1889.27777949938,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2015,1814.71855088017,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2014,1742.53693001178,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2013,1632.32712787006,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2012,1503.43433046682,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2011,1426.46463864534,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2010,1540.52927270246,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2009,1473.9183699329,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2008,1454.62731800082,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2007,1420.1738958245,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2006,1437.77453798586,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2005,1431.73320203111,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2004,1451.86547141894,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2003,1441.58801755037,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2002,1551.27925902838,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2001,1636.57318705218,CI,Cote d'Ivoire
NY.GDP.PCAP.KD,CIV,2000,1717.95385651231,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2021,7.06332910205232,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2020,0.699728593494228,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2019,6.72137167584978,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2018,4.84314605889178,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2017,7.41076242592504,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2016,7.17275963956332,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2015,7.19494942728191,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2014,9.37199994240375,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2013,10.7602131311256,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2012,7.62041176451649,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2011,-5.37044724000579,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2010,6.84804939907013,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2009,3.60332156667053,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2008,4.7826659787672,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2007,1.10142976793477,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2006,2.81557859252327,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2005,0.996065564854788,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2004,3.18503822575397,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2003,-4.72586658630681,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2002,-2.73052647441901,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2001,-2.15401249077306,CI,Cote d'Ivoire
NY.GDP.MKTP.KD.ZG,CIV,2000,-0.265789462275947,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2021,2455.98127641148,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2020,2179.72934832935,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2019,2141.76836170115,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2018,2130.86619381144,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2017,1964.29930338343,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2016,1862.59597081287,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2015,1814.71855088017,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2014,1991.36539423404,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2013,1786.15862031324,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2012,1546.9460184731,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2011,1596.62826565998,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2010,1553.54887048143,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2009,1540.45393569596,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2008,1583.97066701372,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2007,1367.53817722326,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2006,1230.43056838584,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2005,1197.74616979415,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2004,1199.82524528546,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2003,1111.17135087887,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2002,967.815864415991,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2001,924.727294962066,CI,Cote d'Ivoire
NY.GDP.PCAP.CD,CIV,2000,936.636541348798,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2021,4.44709198559022,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2020,-1.81621061689408,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2019,3.96244737490909,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2018,2.05334874793748,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2017,4.42161228468103,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2016,4.10858359182184,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2015,4.14232947521536,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2014,6.75169825092141,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2013,8.5732243032672,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2012,5.39583595248281,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2011,-7.40424970030114,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2010,4.5193074547668,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2009,1.32618518113594,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2008,2.42600024388695,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2007,-1.22415870474471,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2006,0.421959618326611,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2005,-1.38664840401142,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2004,0.712925866714116,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2003,-7.07101837658274,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2002,-5.21173930372343,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2001,-4.73706957562547,CI,Cote d'Ivoire
NY.GDP.PCAP.KD.ZG,CIV,2000,-2.98789209303686,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2021,6045.20480490879,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2020,5543.85096318939,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2019,5516.39055126829,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2018,4945.62520575915,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2017,4690.17801861096,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2016,4530.64849808487,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2015,4403.64296618998,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2014,4074.21445539789,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2013,3619.01790854865,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2012,3290.72306949457,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2011,3175.9192237076,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2010,3360.54408822778,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2009,3176.63242422091,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2008,3115.83789182732,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2007,2984.53472157051,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2006,2941.82141162064,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2005,2841.82308794881,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2004,2794.17325722873,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2003,2701.74168485547,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2002,2851.03041356263,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2001,2961.76287261349,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.CD,CIV,2000,3040.57593185837,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2021,179178274483.428,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2020,167357279085.387,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2019,166194369560.793,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2018,155727355215.77,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2017,148533653433.383,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2016,138285633654.093,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2015,129030580269.806,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2014,120370018325.665,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2013,110055606909.495,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2012,99363845372.1675,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2011,92328066528.4805,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2010,97567899071.286,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2009,91314628222.062,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2008,88138707177.7418,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2007,84115732649.5223,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2006,83199350239.2588,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2005,80920957094.4427,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2004,80122880670.5141,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2003,77649707795.0553,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2002,81501353004.0622,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2001,83789240395.7837,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.KD,CIV,2000,85633803213.3227,CI,Cote d'Ivoire
NE.CON.GOVT.ZS,CIV,2021,9.96265946726249,CI,Cote d'Ivoire
NE.CON.GOVT.ZS,CIV,2020,11.3216044456757,CI,Cote d'Ivoire
NE.CON.GOVT.ZS,CIV,2019,10.8276425991993,CI,Cote d'Ivoire
NE.CON.GOVT.ZS,CIV,2018,10.047344032596,CI,Cote d'Ivoire
NE.CON.GOVT.ZS,CIV,2017,10.2683859615717,CI,Cote d'Ivoire
NE.CON.GOVT.ZS,CIV,2016,9.86519507238038,CI,Cote d'Ivoire
NE.CON.GOVT.ZS,CIV,2015,9.34787599976032,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2021,179178274483.428,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2020,160302939789.704,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2019,155523648459.422,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2018,135827506244.13,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2017,125384273717.75,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2016,117748858729.37,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2015,111175876370.327,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2014,99929867262.254,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2013,86638474451.6252,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2012,77223654948.2285,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2011,72988975599.248,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2010,75572133891.4322,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2009,69879369470.0661,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2008,67035504257.6075,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2007,62766430565.0024,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2006,60445022063.9297,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2005,57031007283.931,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2004,54751824975.397,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2003,51672274066.8541,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2002,53185319479.0462,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2001,53841629587.8708,CI,Cote d'Ivoire
NY.GDP.MKTP.PP.CD,CIV,2000,53815165580.265,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2021,6045.20480490879,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2020,5787.81533309018,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2019,5894.87874674153,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2018,5670.20005356688,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2017,5556.11366322898,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2016,5320.84646239855,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2015,5110.86240809881,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2014,4907.57450294516,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2013,4597.18635239866,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2012,4234.18055593319,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2011,4017.40782040208,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2010,4338.65248394142,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2009,4151.05360874982,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2008,4096.72346918931,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2007,3999.69095682208,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2006,4049.26032962496,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2005,4032.24588029846,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2004,4088.94517328472,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2003,4060.00038038427,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2002,4368.92808837279,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2001,4609.14469395303,CI,Cote d'Ivoire
NY.GDP.PCAP.PP.KD,CIV,2000,4838.34023729938,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2021,6230297961.35511,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2020,5871662706.58073,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2019,5787059069.48465,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2018,5157249334.55204,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2017,4908008409.29574,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2016,4470442162.36729,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2015,4282729872.50668,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2014,4065111466.69302,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2013,3689839238.45604,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2012,4455241686.0101,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2011,3285422060.27597,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2010,3672938902.20508,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2009,3528060843.42072,CI,Cote d'Ivoire
NE.CON.GOVT.KD,CIV,2008,3369055333.15133,CI,Cote d'Ivoire
NE.CON.GOVT.CD,CIV,2021,7252281760.24708,CI,Cote d'Ivoire
NE.CON.GOVT.CD,CIV,2020,7135764185.2324,CI,Cote d'Ivoire
NE.CON.GOVT.CD,CIV,2019,6538044028.88054,CI,Cote d'Ivoire
NE.CON.GOVT.CD,CIV,2018,5879954679.62818,CI,Cote d'Ivoire
NE.CON.GOVT.CD,CIV,2017,5392170159.04835,CI,Cote d'Ivoire
NE.CON.GOVT.CD,CIV,2016,4775520056.45441,CI,Cote d'Ivoire
NE.CON.GOVT.CD,CIV,2015,4282729872.50668,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2021,61676226654.0273,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2020,57677483232.6822,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2019,57412841208.2484,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2018,53797231141.8587,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2017,51224778971.6613,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2016,48001971261.4773,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2015,44807751702.5044,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2014,41956255257.1542,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2013,28029873101.5487,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2012,25655736873.789,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2011,23513568799.3954,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2010,24760960027.4579,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2009,23259021123.453,CI,Cote d'Ivoire
NY.GNP.MKTP.KD,CIV,2008,22153650275.5023,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2021,70557249154.8822,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2020,61181445318.3239,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2019,58700458323.6943,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2018,56893409586.3836,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2017,50973205770.8793,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2016,47331529982.55,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2015,44807751702.5044,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2014,47933652024.9735,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2013,29861782822.0902,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2012,25926659727.4129,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2011,24425274888.759,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2010,23995591357.5247,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2009,23436744023.9537,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2008,23421489631.6568,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2007,19561214782.6159,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2006,17106470545.5442,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2005,16439390778.5205,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2004,14789614207.4577,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2003,13047012644.7845,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2002,10857690467.2455,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2001,9920429937.78245,CI,Cote d'Ivoire
NY.GNP.MKTP.CD,CIV,2000,9739259799.95012,CI,Cote d'Ivoire
SI.POV.GINI,CIV,2021,35.3,CI,Cote d'Ivoire
SI.POV.GINI,CIV,2018,37.2,CI,Cote d'Ivoire
SI.POV.GINI,CIV,2015,41.5,CI,Cote d'Ivoire
SI.POV.GINI,CIV,2008,43.2,CI,Cote d'Ivoire
SI.POV.GINI,CIV,2002,41.3,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2021,6.9329367323699,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2020,0.460945702850395,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2019,6.72081069907789,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2018,5.02189022937614,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2017,6.71390700317025,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2016,7.12872089673348,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2015,6.79635593756657,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2014,49.6840713661172,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2013,9.25382201820592,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2012,9.11034855095534,CI,Cote d'Ivoire
NY.GNP.MKTP.KD.ZG,CIV,2011,-5.03773370127507,CI,Cote d'Ivoire
